norad_id,epoch,bstar,mean_motion,mean_motion_dot,eccentricity,perigee_km,apogee_km,semi_major_axis_km,source_group,prev_epoch,prev_perigee,prev_sma,prev_bstar,hours_elapsed,perigee_rate_km_per_day,sma_rate_km_per_day,alt_band,mean_ap,activity_tau6h,activity_tau12h,activity_tau18h,activity_tau24h
45710,2026-08-27 09:02:30.413000+00:00,0.0005839,15.792818,0.00108012,0.0007442,327.48016,337.46826,6710.6113,spacetrack,2026-08-26 08:44:23.071000+00:00,327.87964,6711.1333,0.0004106,24.302039444444446,-0.3945150373867628,-0.5155122897672776,300-350,3.4937857181670915,3.192823364408576,3.3029568383042287,3.4204726078424614,3.5572677726242308
45710,2026-08-28 07:49:21.940000+00:00,0.00040489,15.794042,0.00074806,0.0007176,327.3124,336.943,6710.2646,spacetrack,2026-08-27 09:02:30.413000+00:00,327.48016,6710.6113,0.0005839,22.780979722222224,-0.1767369116294942,-0.3652520699916513,300-350,3.4750788264191206,3.6859705365388256,3.584965942394274,3.558367897041464,3.5871217707815037
45710,2026-08-29 06:36:05.378000+00:00,0.00065732,15.795911,0.00123622,0.0007299,326.701,336.49588,6709.7354,spacetrack,2026-08-28 07:49:21.940000+00:00,327.3124,6710.2646,0.00040489,22.778732777777776,-0.6441798208509293,-0.5575727203056282,300-350,21.859943920887805,23.248606767501812,21.150464074311024,18.407391884549764,16.219506007389846
45711,2026-08-23 22:00:02+00:00,0.00066308,15.868782,0.00177293,0.00079,305.75708,316.32596,6689.1787,spacetrack,2026-08-22 16:00:02+00:00,306.48376,6689.9976,0.00061946,30,-0.5813440000000356,-0.6551199999994424,300-350,5.066703703703704,5.649307729942533,5.458617862283267,5.303336098639627,5.199835213062723
45711,2026-08-24 16:00:02+00:00,0.00056797,15.871052,0.00153065,0.0008141,304.95853,315.84882,6688.5405,spacetrack,2026-08-23 22:00:02+00:00,305.75708,6689.1787,0.00066308,18,-1.0647333333333031,-0.8509333333337661,300-350,5.277654320987654,3.657034399806291,4.396450858142493,4.667358873636723,4.773712149036807
45711,2026-08-25 22:00:01.999000+00:00,0.00081017,15.874102,0.00223719,0.0007944,304.2343,314.85968,6687.684,spacetrack,2026-08-24 16:00:02+00:00,304.95853,6688.5405,0.00056797,29.99999972222222,-0.5793840053646485,-0.6852000063443398,300-350,5.20000002962963,2.9004510732393105,3.7985400125085693,4.264031790324653,4.510992839072693
45711,2026-08-26 22:00:02+00:00,0.00068222,15.876527,0.00189809,0.0007872,303.6018,314.12982,6687.003,spacetrack,2026-08-25 22:00:01.999000+00:00,304.2343,6687.684,0.00081017,24.00000027777778,-0.6324999926793913,-0.6809999921185503,300-350,3.0416898027582198,3.12734011526429,3.255469079053373,3.456293572865388,3.6531282267266505
45711,2026-08-27 22:00:03+00:00,0.00066743,15.879083,0.00188009,0.0007849,302.9003,313.39642,6686.285,spacetrack,2026-08-26 22:00:02+00:00,303.6018,6687.003,0.00068222,24.00027777777778,-0.7014918808810183,-0.7179916899108436,300-350,3.3333989189939928,3.6621781435999488,3.4860681395171365,3.486099526911317,3.5500507950634845
45711,2026-08-28 20:00:01.999000+00:00,0.00058124,15.881463,0.00165162,0.0007853,302.22983,312.7303,6685.617,spacetrack,2026-08-27 22:00:03+00:00,302.9003,6686.285,0.00066743,21.999721944444442,-0.7314310626577742,-0.7287364831463474,300-350,11.137122680048014,21.09683613349849,15.07661772215532,12.058202746356208,10.307077125271196
45711,2026-08-29 22:00:01.999000+00:00,0.00044374,15.8856325,0.00128007,0.0007595,301.23346,311.38715,6684.4473,spacetrack,2026-08-28 20:00:01.999000+00:00,302.22983,6685.617,0.00058124,26,-0.9197261538461659,-1.0797230769234236,300-350,19.845619925213676,12.804625735039766,14.766526558624342,14.943587220629135,14.404372935409132
45731,2026-08-23 10:18:25.947000+00:00,0.00050318,15.779983,0.00087396,0.0002818,334.22067,338.00482,6714.2495,spacetrack,2026-08-22 00:51:51.201000+00:00,334.66904,6714.9517,0.00052491,33.442985,-0.3217679283114312,-0.5039263092093392,300-350,4.450240910014462,5.969469146468771,5.332135744285653,5.073355081903039,4.942904811962758
45731,2026-08-24 01:30:24.600000+00:00,0.0004843,15.781092,0.00084482,0.0002664,334.00964,337.58682,6713.935,spacetrack,2026-08-23 10:18:25.947000+00:00,334.22067,6714.2495,0.00050318,15.199625833333332,-0.3332134656165507,-0.4965911715691654,300-350,6.014032746749084,6.967970713154493,6.253304412832493,5.90630613444796,5.7069302064729825
45731,2026-08-25 21:34:46.640000+00:00,-0.00030743,15.783333,-0.00054386,0.0001127,334.4059,335.9191,6713.2993,spacetrack,2026-08-24 01:30:24.600000+00:00,334.00964,6713.935,0.0004843,44.072788888888894,0.2157848468354409,-0.3461727833580269,300-350,5.096063809591759,2.90045107323931,3.798540012508568,4.264031790324653,4.510992839072693
45731,2026-08-26 23:24:32.748000+00:00,0.0011586,15.790711,0.00215317,0.0000962,332.42557,333.7168,6711.208,spacetrack,2026-08-25 21:34:46.640000+00:00,334.4059,6713.2993,-0.00030743,25.829474444444443,-1.8400653138423468,-1.9431754257313796,300-350,3.022440341303456,3.1273401152642903,3.2554690790533725,3.4562935728653885,3.6531282267266505
45731,2026-08-27 22:00:03+00:00,0.00055162,15.790494,0.00100695,0.0002621,331.37372,334.89178,6711.2695,spacetrack,2026-08-26 23:24:32.748000+00:00,332.42557,6711.208,0.0011586,22.591736666666666,-1.11741741560078,0.06533362272209582,300-350,3.3541855495541806,3.6621781435999488,3.4860681395171365,3.486099526911317,3.5500507950634845
45731,2026-08-28 20:00:01.999000+00:00,0.00014934,15.792387,0.0002676,0.0002372,331.0046,334.18817,6710.7334,spacetrack,2026-08-27 22:00:03+00:00,331.37372,6711.2695,0.00055162,21.999721944444442,-0.4026814530825171,-0.5848437554118898,300-350,11.137122680048014,21.09683613349849,15.07661772215532,12.058202746356208,10.307077125271196
45731,2026-08-29 22:00:01.999000+00:00,0.0005037,15.794753,0.00093605,0.0002077,330.53265,333.32,6710.0635,spacetrack,2026-08-28 20:00:01.999000+00:00,331.0046,6710.7334,0.00014934,26,-0.435646153846147,-0.6183692307691112,300-350,19.845619925213676,12.804625735039766,14.766526558624342,14.943587220629135,14.404372935409132
45741,2026-08-23 23:17:34.692000+00:00,0.00057046,15.73396,0.0008091,0.0001345,348.29465,350.1043,6727.3364,spacetrack,2026-08-22 03:04:46.463000+00:00,349.51767,6728.0854,0.00052563,44.21339694444444,-0.6638820364081685,-0.4065736008156653,300-350,4.7840499814821715,5.649307729942534,5.458617862283268,5.303336098639626,5.199835213062723
45741,2026-08-24 22:09:33.149000+00:00,0.00046832,15.735173,0.00066544,0.0000769,348.3363,349.37094,6726.9907,spacetrack,2026-08-23 23:17:34.692000+00:00,348.29465,6727.3364,0.00057046,22.866238055555556,0.04371510510699152,-0.3628406202996149,300-350,5.406674265043622,8.440673360055527,6.852007827288321,6.327236691582964,6.062987035543863
45741,2026-08-25 22:32:51.364000+00:00,0.00051938,15.736576,0.00074385,0.0001234,347.62387,349.284,6726.591,spacetrack,2026-08-24 22:09:33.149000+00:00,348.3363,6726.9907,0.00046832,24.388393055555554,-0.7010843215889819,-0.3933346480904506,300-350,4.949365918202324,2.900451073239311,3.798540012508568,4.264031790324653,4.510992839072693
45741,2026-08-26 15:18:48.359000+00:00,0.00051283,15.737616,0.00073765,0.0000784,347.6302,348.68488,6726.2944,spacetrack,2026-08-25 22:32:51.364000+00:00,347.62387,6726.591,0.00051938,16.765831944444447,0.009061286102783069,-0.42457779748726987,300-350,3.0923068486096765,3.346146322582727,3.4212097106310275,3.6371301642890876,3.840252182907291
45741,2026-08-27 21:47:38.887000+00:00,0.0005006,15.739301,0.00072508,0.0001106,346.9336,348.42136,6725.8145,spacetrack,2026-08-26 15:18:48.359000+00:00,347.6302,6726.2944,0.00051283,30.480702222222224,-0.5484913004337233,-0.37786531018920094,300-350,3.2489532721468364,3.662178143599949,3.4860681395171373,3.4860995269113184,3.550050795063485
45741,2026-08-28 22:10:34.527000+00:00,0.00103,15.741192,0.00152541,0.0001269,346.2853,347.9922,6725.276,spacetrack,2026-08-27 21:47:38.887000+00:00,346.9336,6725.8145,0.0005006,24.382122222222222,-0.6381396934274763,-0.5300605042589155,300-350,12.94676323636034,25.38689682709886,18.820059742577374,15.11990380032107,12.858389250560865
45741,2026-08-29 21:01:56.753000+00:00,0.00060752,15.742371,0.00089491,0.0001481,345.80704,347.79895,6724.94,spacetrack,2026-08-28 22:10:34.527000+00:00,346.2853,6725.276,0.00103,22.856173888888886,-0.502194289201692,-0.3528149566593003,300-350,19.232736933976483,12.804625735039764,14.766526558624342,14.94358722062914,14.404372935409128
45755,2026-08-23 00:00:02+00:00,0.0004428,15.818881,0.00091908,0.0003487,322.764,327.43884,6703.2383,spacetrack,2026-08-22 16:00:02+00:00,322.66034,6703.378,0.00038189,8,0.3109799999999723,-0.4190999999991618,300-350,3.6249305555555553,3.422750202914024,3.6573009034658233,3.7403087025594592,3.780416392233798
45755,2026-08-24 14:24:34.159000+00:00,0.00053481,15.82237,0.00113262,0.0003389,321.84467,326.38745,6702.253,spacetrack,2026-08-23 00:00:02+00:00,322.764,6703.2383,0.0004428,38.40893305555556,-0.57444761530049,-0.6156692758375468,300-350,5.54677673760775,4.732017462459109,5.080694392232769,5.166175125845558,5.171870095863071
45755,2026-08-25 23:45:24.639000+00:00,0.00056807,15.825535,0.00122269,0.0002774,321.36353,325.08142,6701.3594,spacetrack,2026-08-24 14:24:34.159000+00:00,321.84467,6702.253,0.00053481,33.34735555555555,-0.34627513359378875,-0.6431214602386448,300-350,4.931912667071385,2.90045107323931,3.798540012508569,4.264031790324654,4.510992839072693
45755,2026-08-27 22:00:03+00:00,0.00087144,15.829701,0.00193242,0.0002484,320.38208,323.71075,6700.1836,spacetrack,2026-08-25 23:45:24.639000+00:00,321.36353,6701.3594,0.00056807,46.243989166666665,-0.5093591713099849,-0.6102241720171571,300-350,3.232646686135984,3.6621781435999488,3.4860681395171365,3.486099526911317,3.5500507950634845
45755,2026-08-28 20:00:01.999000+00:00,0.00055465,15.831889,0.00123002,0.0002406,319.8172,323.04105,6699.566,spacetrack,2026-08-27 22:00:03+00:00,320.38208,6700.1836,0.00087144,21.999721944444442,-0.6162405158680921,-0.6737539700475587,300-350,11.137122680048014,21.09683613349849,15.07661772215532,12.058202746356208,10.307077125271196
45755,2026-08-29 22:00:01.999000+00:00,0.00092783,15.834807,0.00211252,0.0002106,319.19522,322.01672,6698.743,spacetrack,2026-08-28 20:00:01.999000+00:00,319.8172,6699.566,0.00055465,26,-0.5741353846153917,-0.7596923076917637,300-350,19.845619925213676,12.804625735039766,14.766526558624342,14.943587220629135,14.404372935409132
45759,2026-08-23 22:03:15.408000+00:00,0.00049749,15.731366,0.00069604,0.0001617,348.85092,351.02676,6728.0757,spacetrack,2026-08-22 15:33:29.647000+00:00,349.4259,6728.567,0.00048673,30.496044722222223,-0.4525019597031657,-0.38664686215521693,300-350,5.052876210422224,5.649307729942535,5.458617862283267,5.303336098639627,5.199835213062723
45759,2026-08-24 19:23:58.064000+00:00,0.00047025,15.732639,0.00066092,0.0001657,348.46115,350.6907,6727.713,spacetrack,2026-08-23 22:03:15.408000+00:00,348.85092,6728.0757,0.00049749,21.345182222222224,-0.4382478398456175,-0.4078109949771995,300-350,4.9506080581077265,4.185455541498762,4.530381728300898,4.719554747049517,4.8018914391972665
45759,2026-08-25 21:18:58.805000+00:00,0.0004926,15.734148,0.00069746,0.0001768,347.95657,350.33533,6727.2827,spacetrack,2026-08-24 19:23:58.064000+00:00,348.46115,6727.713,0.00047025,25.9168725,-0.4672600831755228,-0.39847400568875435,300-350,5.542156305060857,2.90045107323931,3.7985400125085684,4.264031790324654,4.510992839072692
45759,2026-08-26 23:13:50.628000+00:00,0.00049558,15.735599,0.0007062,0.0001896,347.457,350.00784,6726.8696,spacetrack,2026-08-25 21:18:58.805000+00:00,347.95657,6727.2827,0.0004926,25.91439527777778,-0.46266485756206616,-0.3825827264623088,300-350,3.012206911210214,3.12734011526429,3.255469079053373,3.4562935728653885,3.6531282267266505
45759,2026-08-27 22:00:03+00:00,0.00031526,15.737017,0.00044833,0.0001894,347.05426,349.60226,6726.4653,spacetrack,2026-08-26 23:13:50.628000+00:00,347.457,6726.8696,0.00049558,22.770103333333335,-0.4244934622606688,-0.42613772357365504,300-350,3.35141108274871,3.6621781435999488,3.4860681395171365,3.486099526911317,3.5500507950634845
45759,2026-08-28 19:25:55.609000+00:00,0.00054583,15.738159,0.00078793,0.0002713,346.178,349.8276,6726.1396,spacetrack,2026-08-27 22:00:03+00:00,347.05426,6726.4653,0.00031526,21.431280277777777,-0.9812871525835267,-0.36473789240166143,300-350,10.583757290696418,21.096836133498485,15.076617722155321,12.058202746356208,10.307077125271194
45759,2026-08-29 22:51:47.786000+00:00,0.00057563,15.740284,0.00083946,0.0002334,345.82776,348.96725,6725.5347,spacetrack,2026-08-28 19:25:55.609000+00:00,346.178,6726.1396,0.00054583,27.431160277777778,-0.30643107746372744,-0.5292375478469036,300-350,19.69349003819936,12.804625735039764,14.766526558624347,14.94358722062914,14.404372935409128
45764,2026-08-23 23:04:08.966000+00:00,0.00059094,15.724931,0.00080662,0.0003166,349.64362,353.905,6729.911,spacetrack,2026-08-22 02:49:50.517000+00:00,349.78668,6730.7197,0.00062989,44.238458055555554,-0.07761210835350563,-0.43873138561059666,300-350,4.7755156211523815,5.649307729942534,5.458617862283267,5.303336098639626,5.199835213062723
45764,2026-08-25 00:59:55.829000+00:00,0.00046774,15.72633,0.00063973,0.0003325,349.1377,353.6128,6729.512,spacetrack,2026-08-23 23:04:08.966000+00:00,349.64362,6729.911,0.00059094,25.929684166666664,-0.4682694907487174,-0.3693064650713495,300-350,6.077176358888461,7.086868837770243,6.441552781505651,6.120272867195666,5.9323426527813305
45764,2026-08-26 15:07:34.058000+00:00,0.00060553,15.728566,0.00083995,0.0002977,348.73428,352.74066,6728.8745,spacetrack,2026-08-25 00:59:55.829000+00:00,349.1377,6729.512,0.00046774,38.12728583333333,-0.25394097136426347,-0.40128741570739834,300-350,3.6557591676343133,3.3461463225827264,3.421209710631029,3.6371301642890876,3.84025218290729
45764,2026-08-27 23:08:56.559000+00:00,0.00054081,15.730325,0.00075448,0.0003366,347.97116,352.5007,6728.373,spacetrack,2026-08-26 15:07:34.058000+00:00,348.73428,6728.8745,0.00060553,32.02291694444445,-0.5719304094556491,-0.3758558291516108,300-350,3.3215849558989006,3.6621781435999488,3.486068139517136,3.4860995269113175,3.550050795063483
45764,2026-08-28 23:32:42.652000+00:00,0.00049846,15.731654,0.00069837,0.0002885,347.91562,351.7977,6727.9937,spacetrack,2026-08-27 23:08:56.559000+00:00,347.97116,6728.373,0.00054081,24.396136944444443,-0.05463815861649072,-0.3731410436300027,300-350,14.457230483883645,25.38689682709885,18.820059742577378,15.11990380032107,12.858389250560867
45764,2026-08-29 22:24:51.332000+00:00,0.00059728,15.733356,0.00084566,0.000242,347.74347,350.9996,6727.5083,spacetrack,2026-08-28 23:32:42.652000+00:00,347.91562,6727.9937,0.00049846,22.869077777777775,-0.18066316622590023,-0.5094040132790061,300-350,17.729355796789164,12.804625735039764,14.766526558624344,14.94358722062914,14.40437293540913
45780,2026-08-23 22:00:02+00:00,0.00045658,15.797744,0.00085909,0.0004329,328.17484,333.98367,6709.2163,spacetrack,2026-08-22 22:53:15.327000+00:00,328.6528,6709.805,0.00052859,23.11296472222222,-0.49630327125325213,-0.6112932793265407,300-350,5.466220467678116,5.649307729942533,5.458617862283267,5.303336098639627,5.199835213062723
45780,2026-08-24 16:00:02+00:00,0.00021158,15.799675,0.00039576,0.0004262,327.67352,333.392,6708.67,spacetrack,2026-08-23 22:00:02+00:00,328.17484,6709.2163,0.00045658,18,-0.6684266666666948,-0.7283999999999651,300-350,5.277654320987654,3.657034399806291,4.396450858142493,4.667358873636723,4.773712149036807
45780,2026-08-25 22:14:35.420000+00:00,0.00055211,15.801986,0.00106311,0.0003774,327.34695,332.41016,6708.0156,spacetrack,2026-08-24 16:00:02+00:00,327.67352,6708.67,0.00021158,30.242616666666667,-0.25916011456240035,-0.5193201426025774,300-350,5.174328500014052,2.900451073239311,3.798540012508568,4.264031790324653,4.510992839072693
45780,2026-08-29 22:00:01.999000+00:00,0.00064526,15.811102,0.00130038,0.0002488,325.6317,328.96832,6705.437,spacetrack,2026-08-28 20:00:01.999000+00:00,326.23068,6706.35,0.00068946,26,-0.5529046153845999,-0.8427692307696606,300-350,19.845619925213676,12.804625735039766,14.766526558624342,14.943587220629135,14.404372935409132
46141,2026-08-29 21:25:46.712000+00:00,0.00093055,15.730576,0.00131259,0.0001726,349.0031,351.3257,6728.3013,spacetrack,2026-08-28 22:33:20.578000+00:00,349.64905,6729.1216,0.00080883,22.873926111111114,-0.6777498504058183,-0.8606830285442093,300-350,18.808514896400602,12.804625735039762,14.766526558624344,14.94358722062914,14.40437293540913
46142,2026-08-23 23:14:43.272000+00:00,0.00082488,16.316406,0.04546086,0.0006185,184.07314,192.19562,6566.2715,spacetrack,2026-08-22 22:11:17.203000+00:00,205.72656,6586.9487,0.00086077,25.05724138888889,-20.739796210385812,-19.80476590771301,200-250,5.423892521023169,5.649307729942533,5.458617862283269,5.303336098639627,5.1998352130627215
46142,2026-08-24 16:49:20.885000+00:00,0.00027986,16.461195,0.12766524,0.0007746,144.51813,154.63086,6527.7114,spacetrack,2026-08-23 23:14:43.272000+00:00,184.07314,6566.2715,0.00082488,17.577114722222223,-54.008877736901965,-52.65041587456804,<200,5.073234004575994,3.65703439980629,4.396450858142493,4.667358873636724,4.773712149036805
46159,2026-08-23 02:48:26.630000+00:00,0.00089153,16.013332,0.00503177,0.0004916,267.4571,273.99423,6648.863,spacetrack,2026-08-22 22:18:48.926000+00:00,267.86972,6649.378,0.00087736,4.493806666666667,-2.2036729068596776,-2.750452103707034,250-300,3.0000000000000004,3.4227502029140244,3.6573009034658233,3.7403087025594597,3.7804163922337986
46159,2026-08-25 05:41:50.146000+00:00,0.0009628,16.037334,0.00626149,0.000364,261.67215,266.5077,6642.227,spacetrack,2026-08-23 02:48:26.630000+00:00,267.4571,6648.863,0.00089153,50.88986555555556,-2.728221002046725,-3.129581858025238,250-300,5.98864590568229,6.659218306562817,6.343734588298502,6.101563244062559,5.940613287970146
46159,2026-08-26 22:03:04.925000+00:00,0.0012592,16.06076,0.00942346,0.000374,255.14792,260.11148,6635.7666,spacetrack,2026-08-25 05:41:50.146000+00:00,261.67215,6642.227,0.0009628,40.354105277777784,-3.880188122674748,-3.842226185730383,250-300,3.3198735686942604,3.12734011526429,3.255469079053372,3.456293572865389,3.65312822672665
46159,2026-08-27 21:56:07.195000+00:00,0.00094623,16.075377,0.00777397,0.000305,251.58424,255.62961,6631.744,spacetrack,2026-08-26 22:03:04.925000+00:00,255.14792,6635.7666,0.0012592,23.88396388888889,-3.5809935234322197,-4.042143106945428,250-300,3.3295375895518924,3.662178143599949,3.4860681395171373,3.486099526911318,3.5500507950634854
46159,2026-08-28 08:22:39.986000+00:00,0.00087528,16.081724,0.00748962,0.0003085,249.81628,253.90698,6629.9985,spacetrack,2026-08-27 21:56:07.195000+00:00,251.58424,6631.744,0.00094623,10.442441944444443,-4.063325439177926,-4.011705329354221,250-300,3.910429768303183,3.685970536538826,3.5849659423942737,3.558367897041464,3.5871217707815046
46159,2026-08-29 14:11:12.113000+00:00,0.001215,16.106043,0.01207432,0.0003662,242.76045,247.61137,6623.3228,spacetrack,2026-08-28 08:22:39.986000+00:00,249.81628,6629.9985,0.00087528,29.808924166666664,-5.6808464154289045,-5.374793102367461,200-250,20.56998714600075,15.673676806346915,17.403248838233953,16.520320801479002,15.244257634931218
46160,2026-08-23 22:00:02+00:00,0.00080613,15.947647,0.00314474,0.0006995,284.30646,293.63376,6667.107,spacetrack,2026-08-22 16:00:02+00:00,286.32635,6669.3613,0.00090562,30,-1.6159119999999803,-1.8034399999996822,250-300,5.066703703703704,5.649307729942533,5.458617862283267,5.303336098639627,5.199835213062723
46160,2026-08-24 16:00:02+00:00,0.00096915,15.952259,0.003882,0.0006696,283.22168,292.14856,6665.8223,spacetrack,2026-08-23 22:00:02+00:00,284.30646,6667.107,0.00080613,18,-1.4463733333333646,-1.712933333333543,250-300,5.277654320987654,3.657034399806291,4.396450858142493,4.667358873636723,4.773712149036807
46160,2026-08-25 22:00:01.999000+00:00,0.00077582,15.96111,0.0032553,0.000644,280.92923,289.51163,6663.3574,spacetrack,2026-08-24 16:00:02+00:00,283.22168,6665.8223,0.00096915,29.99999972222222,-1.8339600169810906,-1.9719200182584735,250-300,5.20000002962963,2.9004510732393105,3.7985400125085693,4.264031790324653,4.510992839072693
46160,2026-08-26 22:00:02+00:00,0.00072276,15.968256,0.00315221,0.0006117,279.15756,287.30707,6661.369,spacetrack,2026-08-25 22:00:01.999000+00:00,280.92923,6663.3574,0.00077582,24.00000027777778,-1.7716699794945892,-1.9883999769862946,250-300,3.0416898027582198,3.12734011526429,3.255469079053373,3.456293572865388,3.6531282267266505
46160,2026-08-27 22:00:03+00:00,0.00069302,15.975294,0.00314197,0.0005892,277.35196,285.1994,6659.4126,spacetrack,2026-08-26 22:00:02+00:00,279.15756,6661.369,0.00072276,24.00027777777778,-1.8055791020936955,-1.956377356743587,250-300,3.3333989189939928,3.6621781435999488,3.4860681395171365,3.486099526911317,3.5500507950634845
46160,2026-08-28 20:00:01.999000+00:00,0.00066631,15.981704,0.00313058,0.0005833,275.61163,283.37845,6657.632,spacetrack,2026-08-27 22:00:03+00:00,277.35196,6659.4126,0.00069302,21.999721944444442,-1.89856581394422,-1.9424972782800485,250-300,11.137122680048014,21.09683613349849,15.07661772215532,12.058202746356208,10.307077125271196
46160,2026-08-29 22:00:01.999000+00:00,0.00099044,15.992331,0.00495547,0.000551,272.8788,280.21228,6654.6826,spacetrack,2026-08-28 20:00:01.999000+00:00,275.61163,6657.632,0.00066631,26,-2.522612307692288,-2.7225230769226285,250-300,19.845619925213676,12.804625735039766,14.766526558624342,14.943587220629135,14.404372935409132
46167,2026-08-23 19:58:25.949000+00:00,0.00096508,16.202543,0.01956369,0.0004741,215.7336,221.98886,6596.998,spacetrack,2026-08-22 14:19:43.113000+00:00,227.12202,6607.4766,0.00084652,29.64523222222222,-9.219765186899641,-8.48319885352402,200-250,4.965386498912005,5.421680297711158,5.301148244581828,5.1656901808913664,5.073996521040618
46167,2026-08-24 22:34:34.407000+00:00,0.00073009,16.257275,0.02337725,0.0008461,198.47765,209.61601,6582.1836,spacetrack,2026-08-23 19:58:25.949000+00:00,215.7336,6596.998,0.00096508,26.602349444444442,-15.56790316076718,-13.365195459239192,200-250,5.6310858738061755,8.440673360055529,6.852007827288323,6.3272366915829625,6.062987035543862
46167,2026-08-25 19:11:10.785000+00:00,0.00069091,16.335657,0.04674473,0.0009587,176.68486,189.26514,6561.112,spacetrack,2026-08-24 22:34:34.407000+00:00,198.47765,6582.1836,0.00073009,20.610105,-25.377209868654262,-24.537400464481145,<200,5.227013439928294,3.4845929460555882,4.309591220486579,4.676992874335807,4.85241361336384
46167,2026-08-26 01:03:13.449000+00:00,0.00065963,16.368305,0.06354903,0.0009483,168.0336,180.46086,6552.3843,spacetrack,2026-08-25 19:11:10.785000+00:00,176.68486,6561.112,0.00069091,5.867406666666667,-35.38705458743264,-35.69972423933041,<200,2,2.546151159307681,3.400600404999176,3.9150352660536836,4.211096022319146
46173,2026-08-23 22:35:59.803000+00:00,0.00094498,16.042028,0.00632501,0.0004519,259.79346,265.79553,6640.9316,spacetrack,2026-08-22 10:41:43.830000+00:00,264.08975,6645.841,0.0009035,35.90443694444444,-2.871816654848128,-3.2816445550260163,250-300,5.044561213430346,5.649307729942534,5.458617862283267,5.303336098639627,5.199835213062723
46173,2026-08-24 22:30:45.767000+00:00,0.00095099,16.055471,0.00690671,0.0003989,256.43933,261.73453,6637.224,spacetrack,2026-08-23 22:35:59.803000+00:00,259.79346,6640.9316,0.00094498,23.91276777777778,-3.3663656481792987,-3.721125083759027,250-300,5.5656888154264035,8.440673360055527,6.852007827288322,6.327236691582963,6.062987035543863
46173,2026-08-25 22:24:15.880000+00:00,0.00096592,16.070312,0.00768849,0.0003551,252.6446,257.35547,6633.137,spacetrack,2026-08-24 22:30:45.767000+00:00,256.43933,6637.224,0.00095099,23.891698055555555,-3.811931650409515,-4.1055265210503595,250-300,4.818331711760454,2.90045107323931,3.7985400125085698,4.264031790324653,4.510992839072693
46173,2026-08-26 20:46:56.089000+00:00,0.00093322,16.085035,0.00815321,0.0003566,248.58786,253.31572,6629.089,spacetrack,2026-08-25 22:24:15.880000+00:00,252.6446,6633.137,0.00096592,22.377835833333336,-4.350812148464004,-4.341438587876311,250-300,3.0627590228818793,3.2099483569303655,3.328033020772922,3.5391717659519255,3.7407603190510774
46173,2026-08-27 20:37:42.200000+00:00,0.00093762,16.102276,0.00915138,0.0003741,243.74092,248.69727,6624.356,spacetrack,2026-08-26 20:46:56.089000+00:00,248.58786,6629.089,0.00093322,23.846141944444447,-4.878213015380528,-4.76353786137167,200-250,3.2671967283410193,2.7943046488916865,3.056069619608645,3.2114290595451234,3.3564485124332144
46173,2026-08-28 08:32:29.608000+00:00,0.00089781,16.11142,0.00930931,0.0004015,241.05396,246.3713,6621.8496,spacetrack,2026-08-27 20:37:42.200000+00:00,243.74092,6624.356,0.00093762,11.91316888888889,-5.413088708928268,-5.049336625799777,200-250,3.9376133899255463,3.685970536538826,3.584965942394274,3.558367897041464,3.587121770781503
46173,2026-08-29 14:17:24.190000+00:00,0.0012161,16.142368,0.0152489,0.0004519,232.25739,238.23456,6613.383,spacetrack,2026-08-28 08:32:29.608000+00:00,241.05396,6621.8496,0.00089781,29.748495,-7.096751617182653,-6.830543864487728,200-250,20.621017765399188,15.673676806346911,17.403248838233957,16.520320801479002,15.244257634931216
46174,2026-08-23 22:00:02+00:00,0.0008319,15.778384,0.00145042,0.0007079,331.81284,341.3195,6714.703,spacetrack,2026-08-22 16:00:02+00:00,333.00525,6715.9253,0.0010023,30,-0.9539279999999963,-0.97783999999956,300-350,5.066703703703704,5.649307729942533,5.458617862283267,5.303336098639627,5.199835213062723
46174,2026-08-24 16:00:02+00:00,0.0010589,15.78071,0.00187649,0.0006898,331.27512,340.5378,6714.0435,spacetrack,2026-08-23 22:00:02+00:00,331.81284,6714.703,0.0008319,18,-0.7169599999999718,-0.8793333333342161,300-350,5.277654320987654,3.657034399806291,4.396450858142493,4.667358873636723,4.773712149036807
46174,2026-08-25 22:00:01.999000+00:00,0.00078802,15.785352,0.00141656,0.0006729,330.07324,339.10724,6712.727,spacetrack,2026-08-24 16:00:02+00:00,331.27512,6714.0435,0.0010589,29.99999972222222,-0.9615040089028286,-1.0532000097517762,300-350,5.20000002962963,2.9004510732393105,3.7985400125085693,4.264031790324653,4.510992839072693
46174,2026-08-26 22:00:02+00:00,0.00066165,15.788687,0.00120331,0.0006564,329.23935,338.05057,6711.7817,spacetrack,2026-08-25 22:00:01.999000+00:00,330.07324,6712.727,0.00078802,24.00000027777778,-0.8338899903484921,-0.9452999890593436,300-350,3.0416898027582198,3.12734011526429,3.255469079053373,3.456293572865388,3.6531282267266505
46174,2026-08-27 22:00:03+00:00,0.00056493,15.792094,0.00104038,0.0006362,328.40985,336.9487,6710.8164,spacetrack,2026-08-26 22:00:02+00:00,329.23935,6711.7817,0.00066165,24.00027777777778,-0.8294903994166692,-0.9652888276754484,300-350,3.3333989189939928,3.6621781435999488,3.4860681395171365,3.486099526911317,3.5500507950634845
